,CustomerID,Recency,Frequency,Monetary,KMeans_Cluster,Segment
3265,16794.0,1,285,1222.71,3,Loyal
3266,16795.0,365,66,414.88,0,At Risk
3267,16796.0,89,18,305.62,1,Potential Loyalists
3268,16800.0,11,164,1201.49,1,Potential Loyalists
3269,16801.0,163,76,1619.73,0,At Risk
3270,16803.0,65,24,332.3,1,Potential Loyalists
3271,16804.0,23,60,536.99,1,Potential Loyalists
3272,16805.0,174,98,460.59,0,At Risk
3273,16806.0,103,103,801.49,1,Potential Loyalists
3274,16807.0,143,67,1121.59,1,Potential Loyalists
3275,16808.0,99,23,288.42,1,Potential Loyalists
3276,16809.0,23,149,914.69,1,Potential Loyalists
3277,16810.0,192,15,309.54,0,At Risk
3278,16811.0,5,28,547.07,1,Potential Loyalists
3279,16812.0,361,15,479.35,0,At Risk
3280,16813.0,8,449,1692.98,3,Loyal
3281,16814.0,14,324,6509.1,3,Loyal
3282,16816.0,103,28,417.06,1,Potential Loyalists
3283,16817.0,3,86,1604.75,1,Potential Loyalists
3284,16818.0,11,189,3349.57,3,Loyal
3285,16820.0,96,26,497.61,1,Potential Loyalists
3286,16823.0,227,38,358.38,0,At Risk
3287,16824.0,16,26,460.64,1,Potential Loyalists
3288,16825.0,39,28,775.1800000000001,1,Potential Loyalists
3289,16826.0,51,22,341.7,1,Potential Loyalists
3290,16828.0,93,8,128.5,1,Potential Loyalists
3291,16829.0,157,11,197.22,0,At Risk
3292,16830.0,39,23,325.91,1,Potential Loyalists
3293,16832.0,184,12,199.15,0,At Risk
3294,16833.0,1,47,1106.53,1,Potential Loyalists
3295,16834.0,228,24,413.46,0,At Risk
3296,16835.0,128,10,180.85,1,Potential Loyalists
3297,16836.0,40,11,251.87,1,Potential Loyalists
3298,16837.0,31,165,3170.98,3,Loyal
3299,16838.0,197,25,588.85,0,At Risk
3300,16839.0,9,266,16594.35,2,High Value
3301,16841.0,37,116,1869.82,1,Potential Loyalists
3302,16842.0,101,63,1264.19,1,Potential Loyalists
3303,16843.0,43,378,10196.57,2,High Value
3304,16846.0,50,11,214.32,1,Potential Loyalists
3305,16847.0,43,12,193.44,1,Potential Loyalists
3306,16848.0,53,14,281.42,1,Potential Loyalists
3307,16849.0,187,8,124.57,0,At Risk
3308,16850.0,334,19,332.41,0,At Risk
3309,16851.0,4,20,342.45,1,Potential Loyalists
3310,16852.0,10,9,144.91000000000005,1,Potential Loyalists
3311,16855.0,24,19,328.4,1,Potential Loyalists
3312,16856.0,15,2,35.400000000000006,1,Potential Loyalists
3313,16858.0,369,10,375.69000000000005,0,At Risk
3314,16859.0,145,52,747.81,1,Potential Loyalists
3315,16861.0,60,6,173.76,1,Potential Loyalists
3316,16863.0,31,26,502.8,1,Potential Loyalists
3317,16866.0,141,11,207.74,1,Potential Loyalists
3318,16869.0,23,128,825.42,1,Potential Loyalists
3319,16871.0,22,137,2812.34,3,Loyal
3320,16872.0,77,7,680.02,1,Potential Loyalists
3321,16873.0,5,279,7123.62,3,Loyal
3322,16875.0,67,112,2095.53,1,Potential Loyalists
3323,16877.0,12,159,853.72,1,Potential Loyalists
3324,16878.0,84,3,13.3,1,Potential Loyalists
3325,16880.0,31,178,1519.08,3,Loyal
3326,16881.0,67,1,432.0,1,Potential Loyalists
3327,16882.0,67,39,705.12,1,Potential Loyalists
3328,16883.0,187,38,276.73,0,At Risk
3329,16884.0,38,26,429.84,1,Potential Loyalists
3330,16885.0,15,101,471.51,1,Potential Loyalists
3331,16887.0,35,37,194.88,1,Potential Loyalists
3332,16889.0,195,135,1578.67,0,At Risk
3333,16891.0,2,203,809.7,3,Loyal
3334,16892.0,1,99,525.54,1,Potential Loyalists
3335,16893.0,367,45,145.93,0,At Risk
3336,16895.0,65,69,219.14,1,Potential Loyalists
3337,16897.0,299,37,289.78,0,At Risk
3338,16898.0,26,162,508.81,1,Potential Loyalists
3339,16899.0,8,125,1281.56,1,Potential Loyalists
3340,16900.0,17,79,887.11,1,Potential Loyalists
3341,16902.0,116,44,1706.88,1,Potential Loyalists
3342,16903.0,29,60,373.24,1,Potential Loyalists
3344,16905.0,5,208,3102.43,3,Loyal
3345,16906.0,82,93,579.77,1,Potential Loyalists
3346,16907.0,29,151,981.65,1,Potential Loyalists
3347,16909.0,72,18,379.14,1,Potential Loyalists
3348,16910.0,4,547,1510.06,3,Loyal
3349,16912.0,29,101,2575.38,1,Potential Loyalists
3350,16913.0,290,8,113.44,0,At Risk
3351,16914.0,36,38,208.46,1,Potential Loyalists
3352,16915.0,9,57,621.6800000000001,1,Potential Loyalists
3353,16916.0,24,143,576.26,1,Potential Loyalists
3354,16917.0,277,9,391.52,0,At Risk
3355,16918.0,50,128,1068.82,1,Potential Loyalists
3356,16919.0,156,327,2596.45,3,Loyal
3357,16921.0,61,60,169.79,1,Potential Loyalists
3359,16924.0,21,83,846.75,1,Potential Loyalists
3360,16926.0,371,14,230.25,0,At Risk
3361,16927.0,116,6,543.05,1,Potential Loyalists
3362,16928.0,80,209,2847.6,3,Loyal
3363,16929.0,4,77,1295.39,1,Potential Loyalists
3364,16930.0,26,54,380.55,1,Potential Loyalists
3366,16932.0,53,53,161.94,1,Potential Loyalists
3367,16933.0,1,44,563.23,1,Potential Loyalists
3368,16934.0,55,62,950.93,1,Potential Loyalists
3369,16936.0,26,57,262.68,1,Potential Loyalists
3370,16938.0,9,241,2736.38,3,Loyal
3371,16940.0,52,305,3049.88,3,Loyal
3372,16942.0,13,281,1920.59,3,Loyal
3373,16943.0,212,33,816.73,0,At Risk
3374,16945.0,22,249,4345.5,3,Loyal
3375,16947.0,236,21,406.48,0,At Risk
3376,16948.0,139,19,435.02,1,Potential Loyalists
3377,16949.0,4,60,1286.27,1,Potential Loyalists
3378,16950.0,57,42,1178.56,1,Potential Loyalists
3379,16951.0,135,86,1277.75,1,Potential Loyalists
3380,16952.0,109,16,167.61,1,Potential Loyalists
3381,16953.0,30,1,20.8,1,Potential Loyalists
3382,16954.0,1,54,2085.08,1,Potential Loyalists
3383,16955.0,185,25,518.67,0,At Risk
3384,16956.0,18,16,308.74,1,Potential Loyalists
3385,16957.0,239,16,416.64,0,At Risk
3386,16959.0,87,7,117.35,1,Potential Loyalists
3387,16960.0,39,101,507.05,1,Potential Loyalists
3388,16961.0,116,14,234.17,1,Potential Loyalists
3389,16963.0,187,7,110.55,0,At Risk
3390,16965.0,227,26,201.19,0,At Risk
3391,16966.0,8,28,2154.97,1,Potential Loyalists
3392,16967.0,189,21,319.02,0,At Risk
3393,16968.0,4,31,439.43,1,Potential Loyalists
3394,16969.0,39,42,650.41,1,Potential Loyalists
3395,16971.0,38,41,357.21,1,Potential Loyalists
3396,16976.0,267,2,251.52,0,At Risk
3397,16978.0,78,39,344.33,1,Potential Loyalists
3398,16979.0,4,89,1852.0,1,Potential Loyalists
3399,16980.0,255,87,1078.96,0,At Risk
3400,16982.0,61,22,384.06,1,Potential Loyalists
3401,16983.0,13,148,1931.25,3,Loyal
3402,16984.0,88,407,4481.35,3,Loyal
3403,16985.0,17,120,5464.12,3,Loyal
3404,16986.0,30,3,1873.2,1,Potential Loyalists
3405,16987.0,3,129,1625.05,1,Potential Loyalists
3406,16988.0,5,7,126.12,1,Potential Loyalists
3407,16989.0,7,12,1133.25,1,Potential Loyalists
3408,16990.0,219,1,179.0,0,At Risk
3409,16992.0,11,93,1614.31,1,Potential Loyalists
3410,16996.0,30,37,1456.96,1,Potential Loyalists
3411,16997.0,288,12,702.0,0,At Risk
3412,16998.0,150,4,295.0,0,At Risk
3413,16999.0,23,23,484.82,1,Potential Loyalists
3414,17001.0,1,169,3989.57,3,Loyal
3415,17002.0,86,49,1493.73,1,Potential Loyalists
3416,17004.0,46,44,1412.94,1,Potential Loyalists
3417,17006.0,5,44,781.78,1,Potential Loyalists
3418,17007.0,51,52,889.9300000000001,1,Potential Loyalists
3419,17010.0,18,11,195.36,1,Potential Loyalists
3420,17011.0,30,15,270.9,1,Potential Loyalists
3421,17014.0,8,74,586.33,1,Potential Loyalists
3422,17015.0,29,217,1842.56,3,Loyal
3423,17017.0,3,252,8694.26,2,High Value
3424,17018.0,41,16,920.1,1,Potential Loyalists
3425,17019.0,11,234,1272.61,3,Loyal
3426,17022.0,31,7,71.0,1,Potential Loyalists
3427,17024.0,45,3,95.85,1,Potential Loyalists
3428,17025.0,61,9,357.77,1,Potential Loyalists
3429,17026.0,185,4,154.82999999999998,0,At Risk
3430,17027.0,79,153,890.29,1,Potential Loyalists
3431,17029.0,111,2,716.0,1,Potential Loyalists
3432,17030.0,64,11,146.87,1,Potential Loyalists
3433,17031.0,12,22,380.35,1,Potential Loyalists
3434,17033.0,86,28,1030.14,1,Potential Loyalists
3435,17034.0,16,30,745.52,1,Potential Loyalists
3436,17035.0,246,28,433.53,0,At Risk
3437,17037.0,88,75,1267.32,1,Potential Loyalists
3438,17038.0,30,22,112.4,1,Potential Loyalists
3439,17040.0,138,15,449.73,1,Potential Loyalists
3440,17041.0,27,70,1081.57,1,Potential Loyalists
3441,17042.0,3,98,1044.38,1,Potential Loyalists
3442,17043.0,32,102,1735.18,1,Potential Loyalists
3443,17044.0,25,6,948.48,1,Potential Loyalists
3444,17045.0,113,22,339.44,1,Potential Loyalists
3445,17046.0,157,22,642.02,0,At Risk
3446,17047.0,85,65,1100.9,1,Potential Loyalists
3447,17048.0,118,43,925.35,1,Potential Loyalists
3448,17049.0,3,318,5659.9800000000005,3,Loyal
3449,17050.0,96,316,3228.84,3,Loyal
3450,17051.0,194,43,247.14,0,At Risk
3451,17052.0,28,92,413.75,1,Potential Loyalists
3452,17053.0,131,13,498.48,1,Potential Loyalists
3453,17054.0,28,83,1356.33,1,Potential Loyalists
3454,17058.0,82,62,1179.89,1,Potential Loyalists
3455,17059.0,30,516,3095.04,3,Loyal
3456,17060.0,266,5,234.24,0,At Risk
3457,17061.0,74,99,5232.2300000000005,3,Loyal
3458,17062.0,314,70,538.37,0,At Risk
3459,17063.0,21,78,1461.14,1,Potential Loyalists
3460,17064.0,59,62,859.35,1,Potential Loyalists
3461,17068.0,12,296,4552.14,3,Loyal
3462,17069.0,28,143,2709.7000000000003,3,Loyal
3463,17070.0,114,64,312.14,1,Potential Loyalists
3464,17071.0,28,140,2429.03,3,Loyal
3465,17073.0,18,174,1446.09,3,Loyal
3466,17075.0,18,77,834.12,1,Potential Loyalists
3467,17076.0,36,25,841.0799999999999,1,Potential Loyalists
3468,17078.0,36,28,378.2,1,Potential Loyalists
3469,17079.0,78,2,118.8,1,Potential Loyalists
3470,17080.0,22,8,287.62,1,Potential Loyalists
3471,17081.0,25,64,290.16,1,Potential Loyalists
3472,17082.0,33,81,2003.85,1,Potential Loyalists
3473,17083.0,109,52,1405.78,1,Potential Loyalists
3474,17084.0,35,162,2949.75,3,Loyal
3475,17085.0,123,187,1566.65,3,Loyal
3476,17086.0,7,96,2050.08,1,Potential Loyalists
3477,17088.0,28,115,1991.01,1,Potential Loyalists
3478,17090.0,4,63,2043.95,1,Potential Loyalists
3479,17091.0,3,195,3827.76,3,Loyal
3480,17092.0,50,125,1777.78,1,Potential Loyalists
3481,17094.0,322,14,302.0,0,At Risk
3482,17095.0,23,74,1324.16,1,Potential Loyalists
3483,17096.0,15,48,1022.13,1,Potential Loyalists
3484,17097.0,2,211,954.42,3,Loyal
3485,17100.0,18,65,971.74,1,Potential Loyalists
3486,17101.0,10,42,1621.73,1,Potential Loyalists
3487,17102.0,262,1,25.5,0,At Risk
3488,17105.0,159,90,665.78,0,At Risk
3489,17107.0,33,418,10815.43,2,High Value
3490,17109.0,29,117,885.04,1,Potential Loyalists
3491,17110.0,165,12,163.29999999999998,0,At Risk
3492,17111.0,47,30,248.61,1,Potential Loyalists
3493,17114.0,6,127,808.62,1,Potential Loyalists
3494,17115.0,8,39,837.5,1,Potential Loyalists
3495,17117.0,288,9,116.2,0,At Risk
3496,17118.0,318,10,157.02,0,At Risk
3497,17119.0,3,35,606.91,1,Potential Loyalists
3498,17120.0,233,18,307.46,0,At Risk
3499,17122.0,119,7,138.32,1,Potential Loyalists
3500,17123.0,162,9,345.29999999999995,0,At Risk
3501,17124.0,185,32,298.89,0,At Risk
3502,17125.0,50,40,259.35,1,Potential Loyalists
3503,17126.0,152,260,1004.75,3,Loyal
3504,17128.0,335,14,157.09,0,At Risk
3505,17131.0,5,134,2463.17,3,Loyal
3506,17133.0,16,27,4892.240000000001,1,Potential Loyalists
3507,17134.0,107,24,425.0,1,Potential Loyalists
3508,17135.0,16,52,1139.73,1,Potential Loyalists
3509,17138.0,276,24,380.5,0,At Risk
3510,17139.0,16,478,10668.47,2,High Value
3511,17140.0,247,20,465.32,0,At Risk
3512,17142.0,239,15,579.0,0,At Risk
3513,17144.0,1,48,984.57,1,Potential Loyalists
3514,17146.0,106,35,749.78,1,Potential Loyalists
3515,17147.0,23,81,1714.59,1,Potential Loyalists
3516,17148.0,52,9,124.88,1,Potential Loyalists
3517,17152.0,195,14,1689.5,0,At Risk
3518,17153.0,24,14,213.78,1,Potential Loyalists
3519,17154.0,75,23,329.34,1,Potential Loyalists
3520,17155.0,18,20,251.7,1,Potential Loyalists
3521,17157.0,8,13,319.0,1,Potential Loyalists
3522,17158.0,32,67,1266.97,1,Potential Loyalists
3523,17159.0,22,101,1538.88,1,Potential Loyalists
3524,17160.0,31,229,3518.03,3,Loyal
3525,17162.0,29,104,1715.46,1,Potential Loyalists
3526,17163.0,22,5,293.1,1,Potential Loyalists
3527,17164.0,33,144,2467.35,3,Loyal
3528,17165.0,284,10,158.68,0,At Risk
3529,17166.0,39,12,206.34,1,Potential Loyalists
3530,17169.0,58,54,835.78,1,Potential Loyalists
3531,17171.0,289,16,224.91,0,At Risk
3532,17172.0,79,15,317.76,1,Potential Loyalists
3533,17173.0,5,86,3766.6,1,Potential Loyalists
3534,17174.0,218,4,59.9,0,At Risk
3535,17175.0,44,63,1443.69,1,Potential Loyalists
3536,17176.0,202,15,306.13,0,At Risk
3537,17179.0,178,80,711.79,0,At Risk
3538,17180.0,56,128,796.03,1,Potential Loyalists
3539,17181.0,57,23,239.92,1,Potential Loyalists
3540,17183.0,8,73,3347.31,1,Potential Loyalists
3541,17186.0,47,2,144.0,1,Potential Loyalists
3542,17187.0,227,10,203.95,0,At Risk
3543,17188.0,11,84,2474.23,1,Potential Loyalists
3544,17189.0,106,61,384.4,1,Potential Loyalists
3545,17190.0,59,19,444.74,1,Potential Loyalists
3546,17191.0,28,237,2095.13,3,Loyal
3547,17193.0,36,32,1699.3000000000002,1,Potential Loyalists
3548,17194.0,274,29,262.62,0,At Risk
3549,17197.0,30,29,1013.01,1,Potential Loyalists
3550,17198.0,24,96,692.22,1,Potential Loyalists
3551,17201.0,54,40,342.63,1,Potential Loyalists
3552,17203.0,36,152,3563.85,3,Loyal
3553,17204.0,175,57,1564.56,0,At Risk
3554,17205.0,54,13,384.08,1,Potential Loyalists
3555,17206.0,53,7,204.24,1,Potential Loyalists
3556,17211.0,27,211,2317.2200000000003,3,Loyal
3557,17212.0,253,4,226.85,0,At Risk
3558,17213.0,40,157,2781.23,3,Loyal
3559,17214.0,60,103,1069.12,1,Potential Loyalists
3560,17217.0,234,9,113.5,0,At Risk
3561,17218.0,4,274,1960.72,3,Loyal
3562,17219.0,32,25,114.23,1,Potential Loyalists
3563,17220.0,24,472,3198.25,3,Loyal
3564,17221.0,7,63,335.13,1,Potential Loyalists
3565,17222.0,65,28,354.15,1,Potential Loyalists
3566,17223.0,310,49,426.79,0,At Risk
3567,17226.0,309,21,393.49,0,At Risk
3568,17227.0,19,47,939.32,1,Potential Loyalists
3569,17228.0,16,208,1906.09,3,Loyal
3570,17229.0,96,47,318.76,1,Potential Loyalists
3571,17230.0,264,69,3638.41,0,At Risk
3572,17231.0,12,541,3174.32,3,Loyal
3573,17232.0,3,36,421.52,1,Potential Loyalists
3574,17233.0,35,25,190.88,1,Potential Loyalists
3575,17234.0,183,14,149.89,0,At Risk
3576,17235.0,25,29,550.06,1,Potential Loyalists
3577,17236.0,13,105,916.13,1,Potential Loyalists
3578,17237.0,11,19,314.69,1,Potential Loyalists
3579,17238.0,3,566,3744.65,3,Loyal
3580,17239.0,313,15,382.5,0,At Risk
3581,17242.0,108,40,1135.04,1,Potential Loyalists
3582,17243.0,1,400,8676.85,2,High Value
3583,17244.0,53,31,954.9,1,Potential Loyalists
3584,17245.0,205,9,171.45,0,At Risk
3585,17247.0,15,55,282.19,1,Potential Loyalists
3586,17248.0,120,69,318.65,1,Potential Loyalists
3587,17250.0,4,57,384.52,1,Potential Loyalists
3588,17251.0,363,39,283.28000000000003,0,At Risk
3589,17252.0,117,87,353.86,1,Potential Loyalists
3590,17253.0,18,18,178.26,1,Potential Loyalists
3591,17254.0,5,112,272.44,1,Potential Loyalists
3592,17255.0,41,78,298.41,1,Potential Loyalists
3593,17256.0,107,16,240.0,1,Potential Loyalists
3594,17259.0,148,124,603.37,1,Potential Loyalists
3595,17262.0,52,12,1253.36,1,Potential Loyalists
3596,17263.0,208,23,63.440000000000005,0,At Risk
3597,17265.0,139,127,562.9,1,Potential Loyalists
3598,17266.0,2,80,310.64,1,Potential Loyalists
3599,17267.0,127,38,317.62,1,Potential Loyalists
3600,17268.0,108,6,763.64,1,Potential Loyalists
3601,17272.0,42,114,2148.63,1,Potential Loyalists
3602,17274.0,35,27,111.98,1,Potential Loyalists
3603,17277.0,228,69,1065.35,0,At Risk
3604,17278.0,241,15,246.04,0,At Risk
3605,17279.0,58,9,187.83,1,Potential Loyalists
3606,17282.0,130,94,1703.41,1,Potential Loyalists
3607,17284.0,60,292,1652.58,3,Loyal
3608,17286.0,22,45,153.92,1,Potential Loyalists
3609,17287.0,26,124,1064.11,1,Potential Loyalists
3610,17288.0,9,142,1419.73,1,Potential Loyalists
3611,17289.0,32,111,944.41,1,Potential Loyalists
3612,17290.0,4,102,525.24,1,Potential Loyalists
3613,17291.0,308,1,550.8000000000001,0,At Risk
3614,17293.0,8,135,1875.11,1,Potential Loyalists
3615,17295.0,29,69,556.95,1,Potential Loyalists
3616,17297.0,17,51,131.78,1,Potential Loyalists
3617,17298.0,101,30,498.42,1,Potential Loyalists
3618,17299.0,12,57,669.11,1,Potential Loyalists
3619,17301.0,21,66,197.63,1,Potential Loyalists
3620,17302.0,15,79,1135.63,1,Potential Loyalists
3621,17303.0,361,53,250.04,0,At Risk
3622,17306.0,11,66,8631.31,2,High Value
3623,17309.0,95,12,82.75,1,Potential Loyalists
3624,17311.0,78,55,1384.85,1,Potential Loyalists
3625,17312.0,139,14,644.3,1,Potential Loyalists
3626,17313.0,31,24,2328.84,1,Potential Loyalists
3627,17314.0,25,131,2527.92,3,Loyal
3628,17315.0,2,473,6292.26,3,Loyal
3629,17317.0,46,9,2600.34,1,Potential Loyalists
3630,17320.0,100,73,1200.62,1,Potential Loyalists
3631,17321.0,8,107,700.86,1,Potential Loyalists
3632,17323.0,15,200,921.07,3,Loyal
3633,17324.0,18,50,990.23,1,Potential Loyalists
3634,17325.0,280,6,96.8,0,At Risk
3635,17329.0,14,33,523.11,1,Potential Loyalists
3636,17330.0,23,6,363.9,1,Potential Loyalists
3637,17331.0,124,1,175.2,1,Potential Loyalists
3638,17333.0,86,28,494.25,1,Potential Loyalists
3639,17334.0,302,11,307.02,0,At Risk
3640,17337.0,151,543,2027.87,3,Loyal
3642,17339.0,94,9,243.36,1,Potential Loyalists
3643,17340.0,30,407,12353.29,2,High Value
3644,17341.0,157,183,781.36,1,Potential Loyalists
3645,17343.0,355,17,193.64,0,At Risk
3646,17344.0,46,32,160.57,1,Potential Loyalists
3647,17345.0,15,87,537.74,1,Potential Loyalists
3648,17346.0,4,500,2676.56,3,Loyal
3649,17347.0,86,1,228.96,1,Potential Loyalists
3650,17348.0,15,215,1159.52,3,Loyal
3651,17349.0,179,9,110.75,0,At Risk
3652,17350.0,8,71,1286.07,1,Potential Loyalists
3653,17351.0,36,27,587.15,1,Potential Loyalists
3654,17353.0,129,8,1740.0,1,Potential Loyalists
3655,17354.0,51,16,1393.06,1,Potential Loyalists
3656,17356.0,312,19,178.22,0,At Risk
3657,17357.0,24,45,388.14,1,Potential Loyalists
3658,17358.0,303,59,365.85,0,At Risk
3659,17359.0,11,15,127.86,1,Potential Loyalists
3660,17360.0,17,132,585.79,1,Potential Loyalists
3661,17361.0,49,29,488.2,1,Potential Loyalists
3662,17362.0,239,35,312.23,0,At Risk
3663,17364.0,1,411,4481.18,3,Loyal
3664,17365.0,13,468,4801.56,3,Loyal
3665,17367.0,238,34,168.4,0,At Risk
3666,17368.0,23,111,1912.67,1,Potential Loyalists
3667,17370.0,73,33,446.18,1,Potential Loyalists
3668,17371.0,17,87,423.89,1,Potential Loyalists
3669,17372.0,41,253,1342.68,3,Loyal
3670,17373.0,40,57,646.92,1,Potential Loyalists
3671,17374.0,219,28,495.77,0,At Risk
3672,17375.0,199,69,400.1,0,At Risk
3673,17376.0,71,24,203.2,1,Potential Loyalists
3674,17377.0,24,418,4100.92,3,Loyal
3675,17379.0,11,83,404.66,1,Potential Loyalists
3677,17382.0,65,2,65.4,1,Potential Loyalists
3678,17383.0,4,51,199.29,1,Potential Loyalists
3679,17384.0,19,15,336.4,1,Potential Loyalists
3680,17385.0,15,47,261.11,1,Potential Loyalists
3681,17386.0,8,28,2686.42,1,Potential Loyalists
3682,17387.0,20,78,784.11,1,Potential Loyalists
3683,17388.0,78,15,1259.56,1,Potential Loyalists
3685,17391.0,164,3,508.8,0,At Risk
3686,17392.0,307,62,457.91,0,At Risk
3687,17394.0,219,4,203.87,0,At Risk
3688,17396.0,39,27,7330.8,3,Loyal
3689,17397.0,22,92,696.41,1,Potential Loyalists
3690,17398.0,115,38,653.38,1,Potential Loyalists
3691,17400.0,126,213,2129.96,3,Loyal
3692,17402.0,5,59,2633.85,1,Potential Loyalists
3693,17403.0,36,33,281.62,1,Potential Loyalists
3695,17405.0,1,82,1031.41,1,Potential Loyalists
3696,17406.0,333,113,2200.42,0,At Risk
3697,17408.0,163,2,32.65,0,At Risk
3698,17409.0,185,13,771.85,0,At Risk
3699,17410.0,16,64,1214.72,1,Potential Loyalists
3700,17411.0,12,41,778.94,1,Potential Loyalists
3701,17412.0,3,66,1258.06,1,Potential Loyalists
3702,17414.0,44,6,778.0,1,Potential Loyalists
3703,17415.0,80,14,507.84,1,Potential Loyalists
3704,17416.0,30,269,6893.42,3,Loyal
3705,17418.0,42,30,463.46,1,Potential Loyalists
3706,17419.0,11,206,4226.57,3,Loyal
3707,17420.0,50,30,598.83,1,Potential Loyalists
3708,17422.0,16,117,1979.37,1,Potential Loyalists
3709,17423.0,46,26,698.41,1,Potential Loyalists
3710,17425.0,19,43,759.17,1,Potential Loyalists
3711,17426.0,8,271,5037.26,3,Loyal
3712,17427.0,72,2,100.8,1,Potential Loyalists
3713,17428.0,1,328,17256.85,2,High Value
3714,17429.0,128,39,524.9200000000001,1,Potential Loyalists
3715,17430.0,33,14,265.76,1,Potential Loyalists
3716,17431.0,313,43,403.3,0,At Risk
3717,17432.0,18,48,365.76,1,Potential Loyalists
3718,17433.0,88,54,303.16,1,Potential Loyalists
3719,17434.0,2,134,2373.82,3,Loyal
3720,17436.0,2,9,216.3,1,Potential Loyalists
3721,17438.0,254,17,388.4500000000001,0,At Risk
3722,17440.0,157,5,186.42,0,At Risk
3723,17442.0,37,135,2248.56,1,Potential Loyalists
3724,17443.0,220,1,534.24,0,At Risk
3725,17444.0,148,135,2940.04,3,Loyal
3726,17446.0,177,9,120.9,0,At Risk
3727,17447.0,40,36,541.53,1,Potential Loyalists
3728,17449.0,2,277,2520.86,3,Loyal
3730,17451.0,1,100,1721.4,1,Potential Loyalists
3731,17453.0,18,19,486.72,1,Potential Loyalists
3732,17454.0,192,61,517.53,0,At Risk
3733,17455.0,204,8,131.7,0,At Risk
3734,17456.0,365,17,249.86,0,At Risk
3735,17457.0,127,19,1737.7,1,Potential Loyalists
3736,17458.0,15,54,316.5,1,Potential Loyalists
3737,17459.0,43,111,657.3,1,Potential Loyalists
3738,17460.0,94,29,622.4300000000001,1,Potential Loyalists
3739,17461.0,23,111,757.46,1,Potential Loyalists
3740,17462.0,60,27,675.69,1,Potential Loyalists
3741,17463.0,16,215,1896.41,3,Loyal
3742,17464.0,158,9,289.96000000000004,0,At Risk
3743,17466.0,10,41,763.28,1,Potential Loyalists
3744,17468.0,10,5,137.0,1,Potential Loyalists
3745,17469.0,16,88,1870.97,1,Potential Loyalists
3746,17470.0,45,78,1125.07,1,Potential Loyalists
3747,17472.0,191,181,710.29,0,At Risk
3748,17475.0,79,14,194.37,1,Potential Loyalists
3749,17480.0,78,29,511.82,1,Potential Loyalists
3750,17481.0,4,82,1255.59,1,Potential Loyalists
3751,17483.0,65,21,414.04,1,Potential Loyalists
3752,17486.0,261,24,396.87,0,At Risk
3753,17489.0,59,29,376.64,1,Potential Loyalists
3754,17490.0,1,76,2092.32,1,Potential Loyalists
3755,17491.0,1,109,3558.87,3,Loyal
3756,17492.0,248,12,374.57,0,At Risk
3757,17495.0,8,27,497.56,1,Potential Loyalists
3758,17496.0,359,10,271.05,0,At Risk
3759,17498.0,76,17,272.22,1,Potential Loyalists
3760,17499.0,290,40,622.88,0,At Risk
3761,17500.0,17,5,1138.0,1,Potential Loyalists
3762,17501.0,221,18,288.6,0,At Risk
3763,17502.0,9,28,689.1,1,Potential Loyalists
3764,17503.0,3,38,558.96,1,Potential Loyalists
3765,17504.0,206,127,2997.03,0,At Risk
3766,17505.0,162,52,1145.84,0,At Risk
3767,17506.0,76,14,302.2,1,Potential Loyalists
3768,17507.0,262,88,605.58,0,At Risk
3769,17508.0,281,22,387.31,0,At Risk
3770,17509.0,58,366,6115.14,3,Loyal
3771,17510.0,25,20,308.48,1,Potential Loyalists
3773,17512.0,29,105,2924.99,1,Potential Loyalists
3774,17513.0,72,6,513.2,1,Potential Loyalists
3775,17514.0,128,40,208.65,1,Potential Loyalists
3776,17515.0,31,87,639.02,1,Potential Loyalists
3777,17516.0,15,137,768.08,1,Potential Loyalists
3778,17517.0,309,11,153.94,0,At Risk
3779,17519.0,17,82,1844.02,1,Potential Loyalists
3780,17520.0,54,30,546.81,1,Potential Loyalists
3781,17521.0,30,45,723.2099999999999,1,Potential Loyalists
3782,17522.0,2,73,1070.71,1,Potential Loyalists
3783,17523.0,11,33,652.74,1,Potential Loyalists
3784,17524.0,361,6,145.0,0,At Risk
3785,17525.0,360,9,422.7000000000001,0,At Risk
3786,17526.0,5,19,1195.9,1,Potential Loyalists
3787,17527.0,54,47,939.37,1,Potential Loyalists
3788,17528.0,1,253,3628.5,3,Loyal
3789,17530.0,1,394,2385.0,3,Loyal
3790,17531.0,190,14,296.7,0,At Risk
3791,17534.0,54,9,223.36,1,Potential Loyalists
3792,17535.0,280,13,164.4,0,At Risk
3793,17536.0,177,3,76.5,0,At Risk
3794,17537.0,30,75,897.62,1,Potential Loyalists
3795,17538.0,26,9,98.42,1,Potential Loyalists
3796,17540.0,25,25,578.9,1,Potential Loyalists
3797,17542.0,270,25,170.75,0,At Risk
3798,17545.0,43,145,645.96,1,Potential Loyalists
3799,17548.0,234,5,103.3,0,At Risk
3800,17549.0,24,6,148.86,1,Potential Loyalists
3801,17550.0,197,42,267.16,0,At Risk
3802,17551.0,359,43,306.84,0,At Risk
3803,17552.0,60,49,930.41,1,Potential Loyalists
3804,17553.0,130,2,1487.6,1,Potential Loyalists
3805,17554.0,1,88,1952.45,1,Potential Loyalists
3806,17555.0,20,106,483.26,1,Potential Loyalists
3807,17556.0,206,6,157.9,0,At Risk
3808,17557.0,14,34,541.46,1,Potential Loyalists
3809,17560.0,95,27,854.95,1,Potential Loyalists
